date_time,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,traffic_volume,is_holiday,weather_type,weather_description
2017-12-01 11:00:00,10.0,93.0,5.0,50.0,5.0,5.0,277.88,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-12-01 12:00:00,178.0,80.0,4.0,60.0,5.0,5.0,280.29,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-01 13:00:00,228.0,94.0,4.0,40.0,9.0,9.0,281.15,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-01 14:00:00,160.0,75.0,4.0,50.0,7.0,7.0,281.86,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-01 15:00:00,283.0,65.0,6.0,50.0,6.0,6.0,282.68,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-01 16:00:00,253.0,61.0,6.0,70.0,3.0,3.0,282.15,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-01 17:00:00,104.0,61.0,4.0,30.0,3.0,3.0,281.55,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-01 18:00:00,165.0,61.0,5.0,70.0,1.0,1.0,280.3,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-01 19:00:00,94.0,57.0,5.0,70.0,2.0,2.0,279.37,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-01 20:00:00,149.0,61.0,3.0,50.0,7.0,7.0,278.74,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-12-01 21:00:00,238.0,61.0,4.0,50.0,2.0,2.0,277.44,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-12-01 22:00:00,97.0,61.0,2.0,60.0,2.0,2.0,275.65,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-12-01 23:00:00,58.0,61.0,2.0,30.0,1.0,1.0,275.29,0.0,0.0,20.0,0,None,Clouds,few clouds
2017-12-02 00:00:00,252.0,57.0,4.0,30.0,5.0,5.0,274.22,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-02 01:00:00,106.0,57.0,3.0,360.0,7.0,7.0,273.22,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-02 02:00:00,25.0,69.0,5.0,30.0,6.0,6.0,272.48,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-02 03:00:00,265.0,60.0,4.0,30.0,9.0,9.0,272.14,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-02 04:00:00,164.0,65.0,4.0,20.0,4.0,4.0,271.55,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-02 05:00:00,190.0,69.0,3.0,20.0,6.0,6.0,270.51,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-02 06:00:00,173.0,80.0,3.0,10.0,1.0,1.0,269.86,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-02 07:00:00,299.0,86.0,3.0,10.0,7.0,7.0,269.62,0.0,0.0,5.0,0,None,Clear,sky is clear
2017-12-02 08:00:00,13.0,87.0,3.0,360.0,6.0,6.0,269.41,0.0,0.0,20.0,0,None,Clouds,few clouds
2017-12-02 09:00:00,127.0,91.0,4.0,20.0,3.0,3.0,270.86,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-02 10:00:00,35.0,86.0,2.0,360.0,6.0,6.0,273.21,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-02 11:00:00,157.0,92.0,4.0,350.0,3.0,3.0,275.68,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-12-02 12:00:00,214.0,80.0,5.0,20.0,6.0,6.0,278.14,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-12-02 13:00:00,108.0,82.0,4.0,30.0,3.0,3.0,280.3,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-12-02 14:00:00,147.0,70.0,5.0,20.0,8.0,8.0,281.22,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-12-02 15:00:00,273.0,65.0,2.0,350.0,4.0,4.0,281.42,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-12-02 16:00:00,154.0,69.0,3.0,10.0,9.0,9.0,281.08,0.0,0.0,5.0,0,None,Clear,sky is clear
2017-12-02 17:00:00,78.0,46.0,5.0,30.0,4.0,4.0,278.82,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-02 18:00:00,295.0,37.0,4.0,60.0,1.0,1.0,276.02,0.0,0.0,5.0,0,None,Clear,sky is clear
2017-12-02 19:00:00,104.0,35.0,1.0,60.0,5.0,5.0,273.8,0.0,0.0,5.0,0,None,Clear,sky is clear
2017-12-02 20:00:00,70.0,30.0,3.0,30.0,3.0,3.0,272.51,0.0,0.0,5.0,0,None,Clear,sky is clear
2017-12-02 21:00:00,33.0,30.0,3.0,350.0,7.0,7.0,271.65,0.0,0.0,5.0,0,None,Clear,sky is clear
2017-12-02 22:00:00,90.0,30.0,3.0,10.0,2.0,2.0,270.87,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-02 23:00:00,254.0,34.0,2.0,350.0,7.0,7.0,270.75,0.0,0.0,1.0,0,None,Haze,haze
2017-12-03 00:00:00,235.0,56.0,2.0,36.0,6.0,6.0,270.65,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-03 01:00:00,116.0,49.0,2.0,36.0,9.0,9.0,271.09,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-03 02:00:00,44.0,60.0,2.0,36.0,7.0,7.0,271.48,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-03 03:00:00,127.0,64.0,1.0,53.0,7.0,7.0,271.61,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-12-03 04:00:00,198.0,69.0,1.0,53.0,6.0,6.0,272.15,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-03 05:00:00,280.0,69.0,1.0,53.0,5.0,5.0,272.21,0.0,0.0,20.0,0,None,Clouds,few clouds
2017-12-03 06:00:00,131.0,69.0,1.0,266.0,2.0,2.0,272.72,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-03 07:00:00,174.0,74.0,1.0,266.0,7.0,7.0,272.48,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-03 08:00:00,71.0,80.0,1.0,266.0,5.0,5.0,272.93,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-12-03 09:00:00,227.0,80.0,1.0,237.0,7.0,7.0,273.29,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-03 10:00:00,212.0,76.0,1.0,237.0,1.0,1.0,275.08,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-03 11:00:00,277.0,76.0,1.0,237.0,8.0,8.0,276.57,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-03 12:00:00,247.0,80.0,1.0,206.0,8.0,8.0,278.07,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-03 13:00:00,145.0,45.0,2.0,200.0,5.0,5.0,279.51,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-03 14:00:00,78.0,26.0,2.0,230.0,5.0,5.0,281.07,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-03 15:00:00,118.0,26.0,2.0,240.0,3.0,3.0,281.22,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-03 16:00:00,268.0,29.0,2.0,250.0,9.0,9.0,281.44,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-03 17:00:00,52.0,31.0,2.0,210.0,9.0,9.0,280.86,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-03 18:00:00,95.0,31.0,2.0,252.0,3.0,3.0,280.22,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-03 19:00:00,290.0,63.0,2.0,330.0,2.0,2.0,280.62,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-03 20:00:00,13.0,25.0,2.0,250.0,5.0,5.0,281.08,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-03 21:00:00,46.0,64.0,2.0,320.0,1.0,1.0,281.22,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-03 22:00:00,145.0,36.0,2.0,280.0,9.0,9.0,281.65,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-03 23:00:00,18.0,44.0,1.0,236.0,3.0,3.0,281.93,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-12-04 00:00:00,88.0,53.0,3.0,216.0,8.0,8.0,282.36,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-04 01:00:00,252.0,66.0,3.0,216.0,5.0,5.0,282.72,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-04 02:00:00,281.0,70.0,3.0,216.0,8.0,8.0,283.08,0.0,0.0,1.0,0,None,Drizzle,light intensity drizzle
2017-12-04 03:00:00,181.0,75.0,1.0,160.0,4.0,4.0,283.29,0.0,0.0,40.0,0,None,Rain,light rain
2017-12-04 04:00:00,248.0,80.0,2.0,216.0,1.0,1.0,283.93,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-04 05:00:00,74.0,75.0,2.0,216.0,2.0,2.0,284.07,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-04 06:00:00,23.0,80.0,3.0,215.0,2.0,2.0,283.95,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-12-04 07:00:00,228.0,83.0,3.0,200.0,8.0,8.0,283.75,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-12-04 08:00:00,85.0,75.0,2.0,175.0,2.5,2.5,284.02,0.0,0.0,90.0,0,None,Drizzle,drizzle
2017-12-04 09:00:00,257.3333333333333,73.33333333333333,2.6666666666666665,166.66666666666666,4.333333333333333,4.333333333333333,284.0,0.0,0.0,90.0,0,None,Drizzle,light intensity drizzle
2017-12-04 10:00:00,115.66666666666667,68.66666666666667,2.6666666666666665,153.33333333333334,6.0,6.0,284.22,0.0,0.0,40.0,0,None,Drizzle,light intensity drizzle
2017-12-04 11:00:00,232.0,81.0,2.0,140.0,2.0,2.0,284.72,0.0,0.0,90.0,0,None,Mist,mist
2017-12-04 12:00:00,131.0,71.0,2.6666666666666665,153.33333333333334,6.0,6.0,285.22,0.0,0.0,90.0,0,None,Drizzle,light intensity drizzle
2017-12-04 13:00:00,158.25,68.5,3.5,160.0,6.75,6.75,285.5,0.0,0.0,90.0,0,None,Drizzle,haze
2017-12-04 14:00:00,129.33333333333334,77.66666666666667,3.3333333333333335,160.0,5.333333333333333,5.333333333333333,285.95,0.0,0.0,90.0,0,None,Drizzle,light intensity drizzle
2017-12-04 15:00:00,206.75,88.5,2.5,180.5,6.0,6.0,285.75,0.0,0.0,90.0,0,None,Drizzle,haze
2017-12-04 16:00:00,211.33333333333334,93.33333333333333,1.6666666666666667,151.0,3.0,3.0,285.07,0.0,0.0,90.0,0,None,Fog,fog
2017-12-04 17:00:00,158.0,97.66666666666667,1.3333333333333333,73.33333333333333,3.6666666666666665,3.6666666666666665,282.55,0.0,0.0,90.0,0,None,Drizzle,haze
2017-12-04 18:00:00,248.0,93.5,2.5,45.0,3.0,3.0,280.22,0.0,0.0,90.0,0,None,Drizzle,light intensity drizzle
2017-12-04 19:00:00,213.66666666666666,87.66666666666667,4.333333333333333,23.333333333333332,3.6666666666666665,3.6666666666666665,278.16,0.0,0.0,90.0,0,None,Mist,mist
2017-12-04 20:00:00,116.0,73.0,4.333333333333333,43.333333333333336,4.0,4.0,276.69,0.0,0.0,90.0,0,None,Mist,mist
2017-12-04 21:00:00,135.66666666666666,76.33333333333333,2.0,250.0,7.0,7.0,274.69,0.0,0.0,90.0,0,None,Mist,light snow
2017-12-04 22:00:00,137.66666666666666,87.0,3.0,356.6666666666667,4.333333333333333,4.333333333333333,273.09,0.0,0.0,90.0,0,None,Fog,fog
2017-12-04 23:00:00,153.33333333333334,89.0,3.0,350.0,5.333333333333333,5.333333333333333,271.72,0.0,0.0,90.0,0,None,Fog,fog
2017-12-05 00:00:00,147.0,87.0,2.6666666666666665,353.3333333333333,5.0,5.0,270.75,0.0,0.0,90.0,0,None,Fog,fog
2017-12-05 01:00:00,124.0,86.5,2.0,325.0,6.5,6.5,269.75,0.0,0.0,90.0,0,None,Mist,mist
2017-12-05 02:00:00,24.5,73.5,3.5,185.0,9.0,9.0,268.81,0.0,0.0,90.0,0,None,Mist,light snow
2017-12-05 03:00:00,252.5,48.5,2.5,25.0,2.5,2.5,268.36,0.0,0.0,90.0,0,None,Haze,haze
2017-12-05 04:00:00,133.5,29.0,3.5,350.0,5.0,5.0,267.42,0.0,0.0,75.0,0,None,Haze,haze
2017-12-05 05:00:00,242.0,23.0,5.0,20.0,8.0,8.0,266.55,0.0,0.0,90.0,0,None,Haze,haze
2017-12-05 06:00:00,198.0,24.0,4.0,20.0,5.0,5.0,266.08,0.0,0.0,90.0,0,None,Haze,haze
2017-12-05 07:00:00,95.0,21.0,3.0,330.0,1.0,1.0,265.37,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-05 08:00:00,127.0,21.0,2.0,10.0,2.0,2.0,264.72,0.0,0.0,75.0,0,None,Snow,light snow
2017-12-05 09:00:00,182.0,25.0,3.5,180.0,7.5,7.5,264.43,0.0,0.0,75.0,0,None,Haze,haze
2017-12-05 10:00:00,291.0,28.0,2.0,340.0,5.0,5.0,264.75,0.0,0.0,90.0,0,None,Snow,light snow
2017-12-05 11:00:00,185.0,38.0,2.0,18.5,3.5,3.5,264.95,0.0,0.0,90.0,0,None,Haze,haze
2017-12-05 12:00:00,122.5,49.0,1.5,82.5,6.5,6.5,265.35,0.0,0.0,90.0,0,None,Haze,haze
2017-12-05 13:00:00,136.0,62.0,1.0,135.0,8.5,8.5,265.88,0.0,0.0,75.0,0,None,Haze,haze
2017-12-05 14:00:00,264.5,74.5,0.5,294.5,7.0,7.0,266.21,0.0,0.0,75.0,0,None,Haze,haze
2017-12-05 18:00:00,97.0,62.0,1.0,163.5,6.0,6.0,266.22,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-05 19:00:00,179.0,60.0,3.0,30.0,7.0,7.0,266.15,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-05 20:00:00,36.0,56.0,5.0,10.0,5.0,5.0,266.22,0.0,0.0,5.0,0,None,Clear,sky is clear
2017-12-05 21:00:00,295.0,56.0,3.0,360.0,6.0,6.0,265.94,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-05 22:00:00,91.0,48.0,4.0,20.0,9.0,9.0,265.36,0.0,0.0,1.0,0,None,Haze,haze
2017-12-05 23:00:00,107.0,42.0,4.0,350.0,1.0,1.0,265.29,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-06 00:00:00,222.0,36.0,5.0,30.0,4.0,4.0,265.22,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-06 01:00:00,74.0,32.0,5.0,350.0,8.0,8.0,265.22,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-06 02:00:00,184.0,32.0,4.0,340.0,1.0,1.0,265.15,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-06 03:00:00,169.0,27.0,4.0,350.0,7.0,7.0,264.86,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-06 04:00:00,171.0,34.0,4.0,350.0,2.0,2.0,264.76,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-06 05:00:00,126.0,24.0,4.0,10.0,1.0,1.0,264.69,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-06 06:00:00,279.0,25.0,5.0,20.0,5.0,5.0,264.53,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-06 07:00:00,14.0,37.0,4.0,10.0,5.0,5.0,264.3,0.0,0.0,5.0,0,None,Clear,sky is clear
2017-12-06 08:00:00,45.0,34.0,2.0,340.0,9.0,9.0,264.38,0.0,0.0,5.0,0,None,Clear,sky is clear
2017-12-06 09:00:00,135.0,39.0,3.0,360.0,8.0,8.0,264.61,0.0,0.0,20.0,0,None,Snow,light snow
2017-12-06 10:00:00,255.0,39.0,2.0,350.0,3.0,3.0,265.15,0.0,0.0,75.0,0,None,Snow,light snow
2017-12-06 11:00:00,274.0,42.0,3.0,340.0,1.0,1.0,265.46,0.0,0.0,90.0,0,None,Snow,light snow
2017-12-06 12:00:00,118.0,45.0,2.0,360.0,1.0,1.0,265.88,0.0,0.0,90.0,0,None,Snow,light snow
2017-12-06 13:00:00,172.0,55.0,3.0,350.0,7.0,7.0,265.79,0.0,0.0,90.0,0,None,Snow,light shower snow
2017-12-06 14:00:00,55.0,55.0,4.0,350.0,5.0,5.0,265.82,0.0,0.0,90.0,0,None,Snow,light shower snow
2017-12-06 15:00:00,196.0,61.5,3.0,345.0,4.5,4.5,265.29,0.0,0.0,90.0,0,None,Haze,haze
2017-12-06 16:00:00,54.5,69.0,3.0,340.0,5.5,5.5,264.87,0.0,0.0,90.0,0,None,Haze,haze
2017-12-06 17:00:00,74.0,69.0,3.5,350.0,6.0,6.0,265.02,0.0,0.0,90.0,0,None,Mist,light snow
2017-12-06 18:00:00,183.66666666666666,47.333333333333336,4.0,356.6666666666667,5.666666666666667,5.666666666666667,265.08,0.0,0.0,90.0,0,None,Haze,haze
2017-12-06 19:00:00,152.66666666666666,26.666666666666668,4.333333333333333,343.3333333333333,6.0,6.0,265.41,0.0,0.0,90.0,0,None,Haze,haze
2017-12-06 20:00:00,221.5,21.0,5.5,339.5,6.5,6.5,265.58,0.0,0.0,90.0,0,None,Haze,haze
2017-12-06 21:00:00,101.0,18.0,6.0,20.0,3.0,3.0,265.72,0.0,0.0,75.0,0,None,Snow,light snow
2017-12-06 22:00:00,47.0,27.0,2.0,330.0,4.0,4.0,265.35,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-12-06 23:00:00,114.0,29.0,3.0,20.0,8.0,8.0,265.15,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-07 00:00:00,174.0,33.0,2.0,360.0,5.0,5.0,264.72,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-07 01:00:00,26.0,33.0,2.0,330.0,5.0,5.0,264.01,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-07 02:00:00,170.0,38.0,1.0,330.0,2.0,2.0,263.48,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-07 03:00:00,19.0,48.0,1.0,242.0,5.0,5.0,262.86,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-07 04:00:00,46.0,64.0,1.0,242.0,8.0,8.0,262.09,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-07 05:00:00,136.0,59.0,1.0,242.0,9.0,9.0,260.95,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-12-07 06:00:00,260.0,74.0,1.0,242.0,8.0,8.0,260.58,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-07 07:00:00,293.0,86.0,1.0,230.0,5.0,5.0,259.87,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-12-07 08:00:00,224.0,86.0,1.0,230.0,4.0,4.0,259.43,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-12-07 09:00:00,179.0,86.0,1.0,207.0,6.0,6.0,260.28,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-12-07 10:00:00,129.0,79.0,1.0,207.0,2.0,2.0,261.01,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-12-07 11:00:00,67.0,86.0,1.0,207.0,5.0,5.0,262.35,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-07 12:00:00,185.0,80.0,1.0,203.0,5.0,5.0,263.61,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-12-07 13:00:00,25.0,45.0,3.0,180.0,6.0,6.0,264.75,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-12-07 14:00:00,244.0,31.0,3.0,150.0,6.0,6.0,265.21,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-12-07 15:00:00,233.0,27.0,4.0,170.0,5.0,5.0,265.55,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-12-07 16:00:00,71.0,25.0,4.0,160.0,1.0,1.0,265.58,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-07 17:00:00,98.0,22.0,4.0,170.0,5.0,5.0,265.08,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-12-07 18:00:00,152.0,22.0,4.0,150.0,8.0,8.0,265.07,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-07 19:00:00,25.0,22.0,4.0,150.0,1.0,1.0,265.57,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-12-07 20:00:00,218.0,19.0,5.0,160.0,4.0,4.0,266.43,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-07 21:00:00,36.0,22.0,5.0,170.0,9.0,9.0,266.68,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-07 22:00:00,56.0,21.0,6.0,170.0,3.0,3.0,266.81,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-07 23:00:00,163.0,22.0,6.0,170.0,6.0,6.0,267.36,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-08 00:00:00,148.0,28.0,3.0,150.0,5.0,5.0,267.81,0.0,0.0,90.0,0,None,Snow,light snow
2017-12-08 01:00:00,100.0,30.0,4.0,160.0,1.0,1.0,267.81,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-08 02:00:00,18.0,32.0,3.0,160.0,7.0,7.0,267.95,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-12-08 03:00:00,191.0,34.0,5.0,160.0,5.0,5.0,267.95,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-08 04:00:00,20.0,37.0,4.0,160.0,9.0,9.0,268.22,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-12-08 05:00:00,16.0,37.0,5.0,160.0,7.0,7.0,267.95,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-08 06:00:00,37.0,39.0,4.0,160.0,2.0,2.0,267.8,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-12-08 07:00:00,71.0,45.0,3.0,150.0,9.0,9.0,267.58,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-08 08:00:00,173.0,52.0,3.0,140.0,4.0,4.0,267.61,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-08 09:00:00,124.0,49.0,5.0,150.0,9.0,9.0,267.68,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-12-08 10:00:00,82.0,52.0,4.0,150.0,6.0,6.0,269.3,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-12-08 11:00:00,108.0,61.0,3.0,140.0,9.0,9.0,269.79,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-12-08 12:00:00,200.0,52.0,2.0,130.0,5.0,5.0,270.29,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-08 13:00:00,214.0,44.0,6.0,150.0,2.0,2.0,270.75,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-12-08 14:00:00,77.0,43.0,6.0,160.0,5.0,5.0,270.88,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-12-08 15:00:00,275.0,38.0,7.0,170.0,5.0,5.0,271.08,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-08 16:00:00,35.0,41.0,5.0,150.0,5.0,5.0,271.15,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-08 17:00:00,251.0,42.0,4.0,150.0,6.0,6.0,271.15,0.0,0.0,90.0,0,None,Snow,light snow
2017-12-08 18:00:00,154.0,39.0,3.0,160.0,4.0,4.0,271.22,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-08 19:00:00,225.5,40.0,7.0,175.0,2.5,2.5,271.48,0.0,0.0,90.0,0,None,Mist,light snow
2017-12-08 20:00:00,81.0,37.5,4.0,145.0,7.0,7.0,271.88,0.0,0.0,90.0,0,None,Mist,light snow
2017-12-08 21:00:00,298.0,40.0,5.0,160.0,7.0,7.0,272.48,0.0,0.0,90.0,0,None,Snow,light snow
2017-12-08 22:00:00,190.0,46.0,3.0,170.0,2.0,2.0,272.55,0.0,0.0,90.0,0,None,Snow,light snow
2017-12-08 23:00:00,264.0,46.0,5.0,160.0,8.0,8.0,272.65,0.0,0.0,90.0,0,None,Snow,light snow
2017-12-09 00:00:00,166.0,55.0,4.0,170.0,8.0,8.0,271.81,0.0,0.0,90.0,0,None,Haze,haze
2017-12-09 01:00:00,132.0,55.0,4.0,200.0,9.0,9.0,270.79,0.0,0.0,90.0,0,None,Snow,light snow
2017-12-09 02:00:00,280.0,52.0,4.0,200.0,5.0,5.0,269.88,0.0,0.0,90.0,0,None,Snow,light snow
2017-12-09 03:00:00,191.0,52.0,3.0,220.0,3.0,3.0,269.02,0.0,0.0,90.0,0,None,Snow,light snow
2017-12-09 04:00:00,252.0,52.0,2.0,230.0,8.0,8.0,268.48,0.0,0.0,90.0,0,None,Snow,light snow
2017-12-09 05:00:00,199.0,55.0,4.0,260.0,6.0,6.0,268.15,0.0,0.0,90.0,0,None,Snow,light snow
2017-12-09 06:00:00,66.0,71.0,2.0,290.0,9.0,9.0,267.28,0.0,0.0,90.0,0,None,Snow,light snow
2017-12-09 07:00:00,137.0,71.0,2.0,330.0,5.0,5.0,266.86,0.0,0.0,90.0,0,None,Snow,light snow
2017-12-09 08:00:00,88.0,81.0,3.0,14.0,8.0,8.0,266.36,0.0,0.0,90.0,0,None,Snow,light snow
2017-12-09 09:00:00,80.0,76.0,3.0,14.0,7.0,7.0,265.94,0.0,0.0,90.0,0,None,Snow,light snow
2017-12-09 10:00:00,67.0,87.0,1.0,340.0,8.0,8.0,265.92,0.0,0.0,90.0,0,None,Snow,light snow
2017-12-09 11:00:00,294.0,66.0,2.0,30.0,6.0,6.0,265.81,0.0,0.0,75.0,0,None,Snow,light snow
2017-12-09 12:00:00,55.0,62.0,3.0,90.0,4.0,4.0,266.5,0.0,0.0,75.0,0,None,Snow,light snow
2017-12-09 13:00:00,252.0,51.0,3.0,70.0,4.0,4.0,266.61,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-09 14:00:00,63.0,40.0,4.0,60.0,1.0,1.0,267.08,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-09 15:00:00,217.0,51.0,3.0,350.0,1.0,1.0,267.08,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-12-09 16:00:00,94.0,40.0,6.0,350.0,5.0,5.0,267.51,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-12-09 17:00:00,16.0,45.0,7.0,10.0,6.0,6.0,266.88,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-12-09 18:00:00,294.0,40.0,6.0,30.0,1.0,1.0,267.01,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-09 19:00:00,146.0,52.0,4.0,10.0,7.0,7.0,267.43,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-09 20:00:00,58.0,55.0,5.0,30.0,9.0,9.0,267.61,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-09 21:00:00,202.0,76.0,7.0,10.0,7.0,7.0,267.68,0.0,0.0,40.0,0,None,Clouds,scattered clouds
2017-12-09 22:00:00,93.0,59.0,5.0,20.0,4.0,4.0,268.08,0.0,0.0,75.0,0,None,Clouds,broken clouds
2017-12-09 23:00:00,104.0,67.0,5.0,10.0,7.0,7.0,268.28,0.0,0.0,90.0,0,None,Clouds,overcast clouds
2017-12-10 00:00:00,24.0,62.0,6.0,20.0,8.0,8.0,268.02,0.0,0.0,1.0,0,None,Clear,sky is clear
2017-12-10 01:00:00,188.0,66.0,8.0,10.0,3.0,3.0,267.41,0.0,0.0,1.0,0,None,Clear,sky is clear
